5,Beverages,Portillo's Malt Shakes,$4.10 - $5.14,"Choice of vanilla, strawberry, or chocolate. Choice of regular or large size."
5,Beverages,Portillo's Chocolate Cake Shake,$4.15 - $5.97,Regular or large sizes.
5,Beverages,Portillo's Strawberry Smoothie ,$4.28,""
5,Beverages,Portillo's Banana Smoothie ,$4.28,""
5,Beverages,Lemonade,$2.41 - $2.86,Choice of Regular or Large.
5,Desserts,Piece of Portillo's Famous Chocolate Cake,$3.89,Rich and delicious.
5,Desserts,Chocolate Eclair Cake,$4.15,Puff pastry filled with cream custard and topped with chocolate.
5,Desserts,Tiramisu,$5.19,Traditional Italian dessert.
5,Desserts,Strawberry Shortcake,$4.15,""
5,Beverages,Dasani Bottled Water (16.9oz.),$1.85,""
5,Beverages,Seagrams Ginger Ale (12oz.Can) ,$1.50,""
5,Beverages,Coke (12oz. Cans),$1.50,""
5,Beverages,Diet Coke (12oz. Cans),$1.50,""
5,Beverages,12 Cans of Coke ,$18.00,""
5,Beverages,12 Cans of Diet Coke ,$18.00,""
5,Beverages,6 + 6 (6 cans of Coke and 6 cans of Diet Coke) ,$18.00,""
5,Beverages,6 Cans of Coke,$9.00,""
5,Beverages,6 Cans of Diet Coke,$9.00,""
5,Beverages,6 Cans of Ginger Ale,$9.00,""
5,Beverages,6 Bottles of Water,$9.00,""
5,Catering -  Party Favorites,Catering - Beef Pack Meal (Serves 10) ,$62.78,"Two and half pounds of Italian beef, gravy, two pounds of cole slaw, two pounds of potato salad, half a pint of hot peppers, half a pint of sweet peppers, and two loaves of French bread."
5,Catering -  Party Favorites,Catering - Pasta Pack Meal (Serves 20-25),$99.42,"Full pan of mostaccioli, large gourmet garden salad, and two loaves of French bread."
5,Catering -  Party Favorites,Catering - Portillo's Best of Both (Serves 10-15),$108.11,"Two and half pounds of beef, gravy, half pan of mostaccioli, small bowl of gourmet garden salad, small container each of sweet and hot peppers, and three loaves of bread."
5,Catering - Bowls of Salad,Catering - House Salad ,$20.79 - $35.09,Half bowl (for 6-8 people) and full bowl (for 10-15 people). Bread is not included.
5,Catering - Bowls of Salad,Catering - Caesar Salad,$24.69 - $42.89,"A crispy bed of romaine tossed with our Caesar dressing, topped with tomato, hard-boil egg, croutons and fresh, grated Parmesan cheese.   Half bowl (for 6-8 people) and full bowl (for 10-15 people). Bread is not included."
5,Catering - Bowls of Salad,Catering - Gourmet Garden Salad,$23.39 - $38.99,"Romaine, Iceberg, red cabbage, carrots, green peppers, red onions, olives, cherry tomatoes and cheddar cheese cubes. Half bowl (for 6-8 people) or full bowl (for 10-15 people). Bread is not included."
5,Catering - Bowls of Salad,Catering - Chicken Caesar Salad ,$28.59,"A crispy bed of romaine tossed with our Caesar dressing, topped with tomato, hard-boil egg, croutons, fresh grated Parmesan cheese and chicken. Half bowl (for 6-8 people) and full bowl (for 10-15 people). Bread is not included."
5,Catering - Bowls of Salad,Catering - Chopped Salad,$28.59 - $51.99,"Romaine, iceberg, tubetti pasta, chicken, bacon, tomato, Gorgonzola, green onion, and red cabbage in house dressing. Half bowl (for 6-8 people) or full bowl (for 10-15 people). Bread is not included."
5,Catering - Bowls of Salad,Catering - Chicken Pecan Salad,$28.59 - $51.99,"Mixed greens, chicken, cheese, tomato, bacon, and toasted pecans with honey-Dijon dressing. Half bowl for 6-8 people) or full bowl (for 10-15 people). Bread is not included."
5,Catering - Bowls of Salad,Catering - Garbage Salad ,$28.59 - $51.99,"Iceberg lettuce, red cabbage, salami, cucumbers, tomatoes, red onions, carrots, cubed cheddar cheese, and green pepper. Choice of dressing. Half bowl for (6-8 people) or full bowl (for 10-15 people). Bread is not included."
5,Catering - Desserts,Catering - Whole Italian Strawberry Shortcake,$25.99,(Requires 3 days advanced notice).
5,Catering - Desserts,Catering - Whole Chocolate Eclair Cake,$25.99,"Graham crackers layered with vanilla pudding, topped with chocolate. (Requires 3 days advanced notice)."
5,Catering - Desserts,Catering - Chocolate Lover's Tray (20 pcs.),$38.99,"Gourmet brownies, blondies, chocolate swirl bars, and pecan chocolate chunk bars. Order from Barnelli's. (Requires 3 days advanced notice)."
5,Catering - Desserts,Catering - Mixed Treasure Tray (20 pcs.),$38.99,"Lemon bars, caramel apple grannies, blondies, and peanut butter bars. (Requires 3 days advanced notice)."
5,Catering - Desserts,Catering - Gourmet Brownie Tray (20 pcs.),$38.99,"A perfect combination of walnuts and rich chocolate make our ""original"" a chocolate nut lover's delight. (Requires 3 days advanced notice)."
5,Catering - Desserts,Catering - N.Y. Style Whole Cheesecake (Serves 16),$38.99,Must be ordred 24 hours in advance. (Requires 3 days advanced notice).
5,Catering - Desserts,Catering - Whole Tiramisu,$38.99,"The classic Italian dessert, with espresso-soaked ladyfingers and marscapone cheese. (Requires 3 days advanced notice)."
5,Catering - Desserts,Catering - Whole Portillo's Famous Chocolate Cake,$23.39,"Portillo's famous chocolate cake, with chocolate frosting. Ten slices."
5,Catering - Meat Entrees,Catering - Chicken Giambotta with Italian Sausage (Serves 12),$51.99,"Boneless, skinless chicken breast seared and brazed with red, yellow and green peppers, onions, eggplant, and Italian sausage, in a roasted chicken stock. Must be ordered three days in advance."
5,Catering - Meat Entrees,Catering - Chicken in Mushroom Sauce (Serves 12),$51.99,"Boneless, skinless chicken breast seared and braised with cremini and button mushrooms, leeks, and bacon, in a creamy roasted chicken veloule, with a touch of Marsala wine. Must be ordered three days in advance."
5,Catering - Meat Entrees,Catering - Hot BBQ Rib Slab,$21.39,Priced per slab.
5,Catering - Meat Entrees,Catering - 3 Pack Cold BBQ Rib Slabs,$62.21,""
5,Catering - Meat Entrees,Catering - Chicken Siciliano (Serves 8-10),$51.99,"Tender breast strips sauteed with broccoli, mushrooms, onion, and Romano over fettuccine. Bread is not included."
5,Catering - Meat Entrees,Catering - Chicken Parmesan (Serves 8-10),$51.99,"Served on a bed of spaghetti or mostaccioli, with marinara or meat sauce. Bread is not included."
5,Catering - Party Trays,Catering - Hot Wings,$32.49,""
5,Catering - Party Trays,Catering - BBQ Glazed Wings,$32.49,""
5,Catering - Party Trays,Catering - Chicken Tenders,$25.99,""
5,Catering - Party Trays,Catering - Vegetable Tray (Serves 18-20),$45.49,"Sixteen-inch tray. Crunchy baby carrots, tasty grape tomatoes, cucumber sticks, broccoli, celery sticks, red peppers, and cauliflower. Your choice of ranch veggie dip or fat free ranch veggie dip. Must be ordered four days in advance."
5,Catering - Party Trays,Catering - Cheese and Sausage Cube Tray (Serves 12-15),$45.49,"Twelve-inch tray. Creamy cheddar, Swiss and mozzarella cheeses, plus Genoa salami, cotto salami, and flavorful pepperoni, with Dijon mustard dip. Must be ordered four days in advance."
5,Catering - Party Trays,Catering - Cheese Cube Tray (Serves 12-15),$45.49,"Twelve-inch tray. Mild cheddar, Colby Jack, Swiss, mozzarella, pepper Jack, and Monterey Jack cheeses, with a creamy ranch dip. Must be ordered four days in advance."
5,Catering - Party Trays,Catering - Fresh Fruit Tray (Serves 18-20),$58.47,Sixteen-inch tray. We select the freshest fruit of the season and cut into cubes or wedges. Your choice of our caramel apple dip or cream cheese dip. Must be ordered four days in advance.
5,Catering - Side Items,Catering - Sweet Peppers,$2.07 - $4.02,Option of half or full pint.
5,Catering - Side Items,Catering - Hot Peppers ,$2.07 - $4.02,Option of a half or full pint.
5,Catering - Side Items,Catering - Loaf of French Bread ,"",Priced by the loaf. Six pieces in each loaf.
5,Catering - Side Items,Catering - French Fries ,$28.86 - $115.44,Available in increments of 12 people.
5,Catering - Side Items,Catering - Onion Rings ,$35.72 - $214.32,Available in increments of 12 people.
5,Catering - Side Items,Catering - Cheese For Fries ,$9.80 - $34.30,Priced per person.
5,Catering - Side Items,Catering - Broccoli & Cauliflower Bake (8-10 Side Portions),$25.99,Broccoli and cauliflower florettes baked in a Parmesan and cheddar cheese sauce. (Requires three days advanced notice.)
5,Catering - Side Items,Catering - Au Gratin Potatoes (8-10 Side Portions),$25.99,Oven-baked au gratin potatoes in cheddar cheese sauce. (Requires two days advanced notice.)
5,Catering - Side Items,Catering - Fresh Baked House Bread,$1.94,"Round loaf, six inches."
5,Catering - Side Items,Catering - Extra Marinara or Meat Sauce,$6.49,""
5,Catering - Side Items,Catering - Cole Slaw ,$4.02,Pound of cole slaw.
5,Catering - Side Items,Catering - Potato Salad,$4.02,Pound of potato salad.
5,Catering - Side Items,Catering - Extra House Salad Dressing,$3.89,Jar.
5,Catering - Specialty Pasta,Catering - Mostaccioli,$33.79 - $51.99,Your choice of half or full pan. Bread is not included.
5,Catering - Specialty Pasta,Catering - Baked Mostaccioli (Serves 8-10),$40.29,Half pan (serves 8-10 people). Bread is not included. (Penne pasta.)
5,Catering - Specialty Pasta,Catering - Baked Spaghetti (Serves 8-10),$46.79,Bread is not included. Half pan (serves 8-10 people).
5,Catering - Specialty Pasta,Catering - Rigatoni a la Vodka (Serves 8-10),$42.89,A zesty tomato cream tossed with rigatoni. Bread is not included. Add chicken for an additional charge.
5,Catering - Specialty Pasta,Catering - Spinach Lasagna (Serves 6),$46.79,Half pan. No meat. Bread is not included. Must be ordered two hours in advance.
5,Catering - Specialty Pasta,Catering - Penne Al'arrabbiata  (Serves 8-10),$41.59 - $49.39,"Penne with chicken, Italian sausage, or chicken and Italian sausage, in spicy marinara. Bread is not included."
5,Catering - Specialty Pasta,Catering - Fettucine Alfredo (Full Pan),$46.79,""
5,Service Items,Full Heating Kit,$8.45,""
5,Service Items,Reusable Chafing Racks,$5.19,""
5,Service Items,Single Use Canned Heat,$1.68,""
5,Service Items,Tableware Set-Up (For 10),$3.90,""
6,Appetizers,Shrimp & Crab Bisque,$4.95 - $5.95,Corn & red peppers
6,Appetizers,Baked French Onion Soup,$4.95 - $6.95,"Golden brown, swiss & asiago cheese"
6,Appetizers,Wood Oven-Baked Pretzels,$5.95,Sharp beer cheddar & honey mustard sauces
6,Appetizers,Tasty Bison Meatballs,$7.95,Tomato sauce
6,Appetizers,Chicken & Portobello Mushroom Skewers,$8.95,Apricot sauce
6,Appetizers,Baked Goat Cheese,$8.95,"Tomato basil sauce, focaccia"
6,Appetizers,Spinach & Artichoke Fondue,$9.95,Garlic toast points
6,Appetizers,Crispy Fried Fresh Calamari,$10.95,Cocktail & ranch sauces
6,Appetizers,Wildfire Mussels,$10.95,Two ways classic skillet roasted or in a tomato-garlic broth
6,Appetizers,Oven-Roasted Crab Cakes,$10.95,Mustard mayonnaise
6,Appetizers,Jumbo Shrimp Cocktail,$11.95,Zesty cocktail sauce
6,Appetizers,Lobster-Crusted Rack of Shrimp,$12.95,Fresh Maine lobster crust
6,Appetizers,Roasted Sea Scallop Skewers,$12.95,"Bacon wrapped, apricot sauce"
6,Salads,House Salad Bowl,$4.95 - $17.95,"Artichokes, carrots, eggs, tomatoes, cucumbers, celery, croutons; ranch, 1000 island, red wine vinaigrette, balsamic or blue cheese dressing"
6,Salads,Caesar Salad,$4.95 - $17.95,"Romaine, parmesan cheese, garlic croutons. Add grilled chicken $3.00, calamari $3.00, salmon $4.00"
6,Salads,Spinach Salad,$4.95 - $17.95,"Bacon, mushrooms, radishes, eggs, warm mustard dressing"
6,Salads,Greek Salad,$4.95 - $17.95,"Greens, tomatoes, cucumbers, garbanzo beans, celery, kalamata olives, feta cheese, red onions, dill, red wine vinaigrette"
6,Salads,Roasted Beet & Goat Cheese Salad,$5.50 - $18.95,"Field greens, red & golden beets, marcona almonds, balsamic vinaigrette"
6,Salads,The Wildfire Chopped Salad,$12.95 - $19.95,"Roasted chicken, avocado, tomatoes, blue cheese, bacon, scallions, corn, tortilla strips; tossed with citrus lime vinaigrette"
6,Salads,Home a Bottle of Our Citrus Lime Vinaigrette,$4.95,""
6,Salads,Wildorf Salad,$10.95,"Romaine, spinach, cranberries, raisins, pecans, celery, apples, sunower seeds, croutons, apple ranch dressing. Add grilled chicken $3.00"
6,Salads,Grilled Steak & Blue Cheese Salad,$15.95,"Sliced tenderloin, tomatoes, crispy onions, balsamic vinaigrette"
6,Hand-Stretched Pizza,Fresh Mozzarella,$8.95,Fresh tomato and basil
6,Hand-Stretched Pizza,Classic Mushroom,$9.95,"Wild mushrooms, swiss, asiago"
6,Hand-Stretched Pizza,Chicken Sausage,$10.95,"Roasted peppers, caramelized onions, jalapeno jack"
6,Hand-Stretched Pizza,Grilled Pepperoni,$10.95,"Tomato, fresh mozzarella"
6,Prime Burgers & Sandwiches,Thick Prime Angus Burger,$11.95,Sesame or multigrain bun. Add choice of cheese $1.00
6,Prime Burgers & Sandwiches,Handmade Black Bean Burger,$10.95,"Avocado, jalapeno jack, tomato, garlic aioli"
6,Prime Burgers & Sandwiches,All-Natural Turkey Burger,$11.95,"White cheddar, grilled onions, mustard, mayonnaise"
6,Prime Burgers & Sandwiches,Grilled Chicken Club,$11.95,"Bacon, avocado, jalapeno jack, mustard mayonnaise"
6,Prime Burgers & Sandwiches,Stuffed Burger of the Day,$13.95,""
6,Prime Burgers & Sandwiches,Tavern Fish Sandwich,$13.95,"Wildfire beer-battered fresh fish, tartar sauce"
6,Prime Burgers & Sandwiches,Mini Bison Burger Trio,$13.95,"Cheddar, parmesan & blue cheese crusts"
6,Prime Burgers & Sandwiches,Prime Rib French Dip,$13.95,"Melted cheese, au jus"
6,Prime Burgers & Sandwiches,High Plains Bison Burger Deluxe,$14.95,"Gruyere cheese, arugula, onion marmalade"
6,Prime Burgers & Sandwiches,Tenderloin Steak Sandwich,$14.95,"Arugula, red onions, tomato, mozzarella, pesto"
6,Dinner,Redskin Mashed Potatoes,"",""
6,Dinner,Wild Rice,"",""
6,Dinner,Au Gratin Potatoes,"",""
6,Dinner,Creamed Spinach,"",""
6,Dinner,Roasted Vegetables,"",""
6,Dinner,Fresh-Cut French Fries,"",""
6,Dinner,Fresh Broccoli,"",Lemon vinaigrette
6,Wildre Filet Mignon,Petite Filet Mignon,$26.95,For the lighter appetite
6,Wildre Filet Mignon,Filet Mignon,$30.95,The most tender of all steaks
6,Wildre Filet Mignon,High Plains Bison Filet,$33.95,Recommended medium rare with our coffee rub
6,Wildre Filet Mignon,Horseradish Crusted Filet,$33.95,"House specialty, wrapped in applewood smoked bacon"
6,Wildre Filet Mignon,Wildfire Bone-in Filet,$39.95,A very special cut
6,Steaks & Chops,Mushroom-Crusted Fancy Pork Chops,$21.95,Two all-natural thick center cut chops
6,Steaks & Chops,Broiled Prime Sirloin Steak,$23.95,"Shallot-balsamic sauce, fresh-cut garlic fries"
6,Steaks & Chops,Basil Hayden's Bourbon Tenderloin Tips,$24.95,Grilled red onions
6,Steaks & Chops,Ribeye Medallions al Forno,$25.95,"Parmesan crust, mushroom caps"
6,Steaks & Chops,Roumanian Skirt Steak,$26.95,"Special marinade, one of our favorites"
6,Steaks & Chops,New York Strip Steak,$26.95 - $30.95,Broiled to fullest flavor
6,Steaks & Chops,Lamb Porterhouse Chops,$32.95,Three of colorados nest lamb chops
6,Steaks & Chops,Char Crusted Bone-in Rib Eye,$33.95,Very well marbled chop
6,Steaks & Chops,Porterhouse,$34.95,"Two favorite cuts, char-crusted new york strip & let mignon in a single steak"
6,Roasted Prime Rib of Beef Au Jus,Prime Rib 10 oz. Regular Cut,$25.95,""
6,Roasted Prime Rib of Beef Au Jus,Prime Rib 16 oz. Queen Cut,$29.95,""
6,Roasted Prime Rib of Beef Au Jus,Prime Rib 22 oz. King Cut,$33.95,""
6,Fresh Fish & Seafood,Shrimp & Penne Pasta,$17.95,"Corn, fire-roasted tomatoes, garlic-basil broth"
6,Fresh Fish & Seafood,Coconut Shrimp,$21.95,"Baked in our wood-burning oven, ginger-coconut sauce"
6,Fresh Fish & Seafood,Cedar-Planked Salmon,$23.95,Brown sugar soy glaze
6,Fresh Fish & Seafood,Potato-Crusted East Coast Sea Scallops,$24.95,"Fresh garlic spinach, chipotle-butter sauce"
6,Fresh Fish & Seafood,Swordfish London Broil,$25.95,Oven-roasted tomatoes and red onions
6,Fresh Fish & Seafood,Tuna Steak Teriyaki,$26.95,Ponzu sauce and wasabi cream
6,Fresh Fish & Seafood,Whole-Roasted Sea Bass,$27.95,"Stuffed with fresh herbs, garlic, lemon, served with charred-tomato relish"
6,Signature Combination Plates,Wood-Roasted Seafood Trio,$27.95,"Crab cake, bacon-wrapped scallops, cedar-planked salmon"
6,Signature Combination Plates,Wildfire Mixed Grill,$32.95,"Lamb chop, mushroom-crusted pork chop, filet medallion with choice of crust"
6,Signature Combination Plates,Parmesan-Crusted Petite New York Strip & Garlic Shrimp,$35.95,Simply delicious with garlic butter
6,Signature Combination Plates,Petite Filet & Potato-Crusted Sea Scallops,$37.95,Chipotle-butter sauce
6,Signature Combination Plates,Classic Surf & Turf (A.Q),"","Filet mignon, parmesan-crusted lobster tail"
6,Chicken & Barbecue,Spit-Roasted Half Chicken,$16.95,"All-natural freebird chicken, garlic & herbs"
6,Chicken & Barbecue,Barbecued Chicken,$16.95,"All-natural freebird half chicken, broiled with our zesty barbecue sauce"
6,Chicken & Barbecue,Lemon-Pepper Chicken Breasts,$17.95,Roasted in our wood-burning oven with natural juices
6,Chicken & Barbecue,Chicken Moreno,$17.95,"Grilled chicken breasts, artichokes, tomatoes, arugula, light garlic broth"
6,Chicken & Barbecue,Barbecued Baby Back Ribs,$16.95 - $24.95,"Full, meaty slab, zesty barbecue sauce, cole slaw, applesauce"
6,Chicken & Barbecue,Chicken & Baby Back Ribs Combo,$24.95,"Half barbecued chicken and half slab baby back ribs, cole slaw, applesauce"
6,Side Dishes,Redskin Mashed Potatoes,$3.95,""
6,Side Dishes,Fresh Broccoli,$3.95,Lemon vinaigrette
6,Side Dishes,Five Grain Wild Rice,$3.95,""
6,Side Dishes,Au Gratin Potatoes,$3.95,""
6,Side Dishes,Creamed Spinach,$3.95,""
6,Side Dishes,Fresh-Cut Garlic French Fries,$4.95,""
6,Side Dishes,Balsamic-Roasted Vegetables,$3.95,""
6,Side Dishes,Giant Baked Idaho Potato,$4.95,""
6,Side Dishes,BBQ-Rubbed Sweet Potato,$4.95,""
6,Side Dishes,Cottage Fries,$4.95,Ranch dressing
6,Side Dishes,Macaroni & Cheese,$4.95,""
6,Side Dishes,Wood-Roasted Mushroom Caps,$5.95,""
6,Side Dishes,Cheddar Double-Stuffed Potato,$5.95,""
7,Sandwiches,Italian Beef Sandwich,$4.20,""
7,Sandwiches,BBQ Beef Sandwich,$4.75,""
7,Sandwiches,Italian Sausage Sandwich,$4.00,""
7,Sandwiches,Meatball Sandwich,$4.00,""
7,Sandwiches With Fries,Fish Sandwich,$3.50,""
7,Sandwiches With Fries,Hamburger,$3.25,""
7,Sandwiches With Fries,Cheeseburger,$3.50,""
7,Sandwiches With Fries,Chicken Sandwich,$3.50,""
7,Sandwiches With Fries,Chicken Breast Sandwich,$4.95,""
7,Sandwiches With Fries,Chicken B. Parmigiana Sandwiches,$5.45,""
7,Sandwiches With Fries,Gyros,$3.95,""
7,Pizzas,Cheese,$9.40 - $16.75,""
7,Pizzas,Sausage,$9.65 - $18.70,""
7,Pizzas,Mushroom,$9.65 - $18.70,""
7,Pizzas,Onion,$9.65 - $18.70,""
7,Pizzas,Pepperoni,$9.65 - $18.70,""
7,Pizzas,Olive (B Or G),$9.65 - $18.70,""
7,Pizzas,Ground Beef,$9.65 - $18.70,""
7,Pizzas,Shrimp,$9.65 - $18.70,""
7,Pizzas,Hot Pepper,$9.65 - $18.70,""
7,Pizzas,Green Pepper,$9.65 - $18.70,""
7,Pizzas,Bacon,$9.65 - $18.70,""
7,Pizzas,"1/2 Cheese, 1/2 Choice",$9.65 - $18.70,""
7,Pizzas,Ingredients 3,$10.15 - $19.70,""
7,Pizzas,Ingredients 4,$10.55 - $20.70,""
7,Pizzas,Ingredients 5,$10.95 - $21.70,""
7,Pizzas,Ingredients 6,$11.35 - $22.70,""
7,Pizzas,Ingredients 7,$11.75 - $23.70,""
7,Pizzas - Serves,Tomato,$9.65 - $18.70,""
7,Pizzas - Serves,Broccoli,$9.65 - $18.70,""
7,Pizzas - Serves,Spinach,$9.65 - $18.70,""
7,Dinners & Pastas,Chicken Parmigiana,$7.40,Baked in the oven. Comes with a side order of mostaccioli.
7,Dinners & Pastas,Chicken Dinner,$7.40,"Comes with a side order of fries, coleslaw and  garlic bread."
7,Dinners & Pastas,Shrimp Dinner,$8.25,"Comes with shrimp sauce, a side order of fries, coleslaw and garlic bread."
7,Dinners & Pastas,21 Pc. Shrimp Basket,$3.90,Comes with shrimp sauce.
7,Dinners & Pastas,Spaghetti Dinner,$4.75,Comes with garlic bread and grated parmigiana cheese.
7,Dinners & Pastas,Mostaccioli Dinner,$4.75,Comes with garlic bread and grated parmigiana cheese.
7,Dinners & Pastas,Lasagna Dinner,$7.40,Comes with garlic bread and grated parmigiana cheese.
7,Dinners & Pastas,BBQ Rib Dinner,$16.95 - $10.95,"Comes with a side order of fries, coleslaw and  garlic bread. (Slab)."
7,Salads,Chef Salads  Vegetables,$4.55,""
7,Salads,Benny's Salads,$5.95,(Ham & cheese).
7,Salads,Chicken Breast Salad,$6.95,""
7,Salads,5 Beef Sandwiches,$15.50,Wednesday.
7,Salads,2 Pizzas,"",2 Pizzas of any kind and receive 1 beef. Sandwich for free.
7,Side Orders,Pizza By The Slice,$1.75,""
7,Side Orders,Hot Dog,$1.50,W/ fries.
7,Side Orders,French Fries,$1.50,""
7,Side Orders,Onion Rings,$2.25,""
7,Side Orders,Nuggets,$1.75 - $2.50,""
7,Side Orders,Cheese Sticks,$3.50,""
7,Side Orders,Breaded Mushrooms,$3.25,""
7,Side Orders,Pizza Puff,$2.25,""
7,Side Orders,Garlic Bread,$1.95,""
7,Side Orders,Pizza Bread,$2.25,""
7,Side Orders,Hot Chicken Wings,$7.00,""
7,Side Orders,Cheese Fries,$1.95,""
7,Drinks,12 Oz. Can Soda,$0.75,""
7,Drinks,Bottled Water,$1.00,""
7,Drinks,2 Liters Of Coke,$2.00,""
8,Chinese - Appetizers,Appetizer Delight,$9.90,"minimum for 2, add a person $4.95, assorted appetizers for the wise including spare ribs, crab rangoon, egg roll, shrimp toast, fried battered shrimp and bbq beef."
8,Chinese - Appetizers,Egg Roll (2),$2.50,"ham, shrimp and vegetables with peanut sauce."
8,Chinese - Appetizers,Vegetable Egg Roll (2),$2.50,vegetables with peanut sauce.
8,Chinese - Appetizers,Kwoh  Te,$5.95,"(pot stickers) (6), pan fried dumplings with ground pork meat and vegetables."
8,Chinese - Appetizers,BBQ Pork,$5.95,sliced tenderloin pork in homemade bbq sauce.
8,Chinese - Appetizers,Shrimp Toast (8),$5.95,delicious golden deep fried toast with egg batter mixture of minced shrimp and water chestnuts.
8,Chinese - Appetizers,Cantonese Fried Shrimp (6),$5.95,deep-fried shrimp.
8,Chinese - Appetizers,Fried Wonton (Meatless) (8),$3.55,""
8,Chinese - Appetizers,Singapore BBQ Beef (6),$6.95,beef on a stick.
8,Chinese - Appetizers,BBQ Ribs (6),$6.95,""
8,Chinese - Appetizers,Crab Rangoon (6),$4.95,deep-fried combination of cream cheese and imitation crab meat.
8,Chinese - Appetizers,Chicken In Soothing Lettuce Wraps,$6.95,"chicken sauteed with green bean, onion and carrots and served with fresh lettuce."
8,Chinese - Appetizers,Vegetables In Soothing Lettuce Wraps,$6.95,"sauteed green bean, onions, carrots and tofu served with fresh lettuce."
8,Chinese  Soups,Sizzling Golden Rice Soup,$6.95,"shrimp, chicken, vegetable and rice cake."
8,Chinese  Soups,Sliced Chicken Soup,$2.95 - $6.95,chicken and vegetable.
8,Chinese  Soups,Hot & Sour Soup,$2.95 - $6.95,"bean curd, shredded pork, egg & vegetables."
8,Chinese  Soups,Wonton Soup,$2.95 - $6.95,stuffed pork dumplings with shredded pork in clear broth.
8,Chinese  Soups,Wonton Noodle Soup,$2.95 - $6.95,stuffed pork dumplings with noodles.
8,Chinese  Soups,Chicken Rice Or Noodle Soup,$2.95 - $6.95,""
8,Chinese  Soups,Vegetable Soup,$2.95 - $6.95,combination chinese vegetables.
8,Chinese  Soups,Egg Drop Soup,$2.95 - $6.95,""
8,Chinese  Seafood Dishes,Mongolian Three,$10.95,"fresh shrimp, chicken, beef with green onions and crispy rice noodles in a brown sauce."
8,Chinese  Seafood Dishes,Orange Fish,$12.95,lightly battered slice fish marinated with orange peel sauteed in a sweet & sour spicy sauce.
8,Chinese  Seafood Dishes,Sizzling Seafood Combination,$12.95,"fresh shrimps, scallops lobster & crab meat sauteed with broccoli, peapods, baby corn, mushrooms, water chestnuts in a tomato garlic sauce."
8,Chinese  Seafood Dishes,Orange Shrimp,$12.95,"lightly battered shrimp, quickly fried and coated, on top of broccoli with flavorful sauce."
8,Chinese  Seafood Dishes,Honey Glazed Walnut Shrimp,$12.95,lightly breaded jumbo shrimps with honey walnut in creamy sauce. on top of covered broccoli with flavorful sauce.
8,Chinese  Seafood Dishes,Sauteed Shrimp With Tomato Ginger Sauce,$10.95,fresh shrimp with chopped onion and red peppers in a sour and spicy sauce.
8,Chinese  Seafood Dishes,Shrimp With Cashew Nut,$10.95,"fresh shrimp sauteed with water chestnuts, bamboo shoots and cashewnuts in a brown sauce."
8,Chinese  Seafood Dishes,Szechwan Shrimp,$10.95,fresh shrimp sauteed with peanuts and red pepper in a brown sauce.
8,Chinese  Seafood Dishes,Hunan Shrimp,$10.95,"jumbo shrimp sauteed with broccoli, bell peppers, baby corn, peapods, bamboo shoots, carrots, water chestnuts, sliced black mushroom and mushroom in a very special spicy hot sauce."
8,Chinese  Seafood Dishes,Yu Shan Shrimp,$10.95,"fresh shrimp sauteed with broccoli, bell peppers, baby corn, peapods, bamboo shoots, carrots, water chestnuts, woodear, sliced black mushroom and mushroom in a sweet and spicy sauce."
8,Chinese  Seafood Dishes,Kung Pao Three,$10.95,"fresh shrimp, beef, and chicken sauteed with peanuts and peppers in a very special hot sauce."
8,Chinese  Seafood Dishes,Szechwan Scallops,$10.95,scallops sauteed with peanuts and peppers in a brown hot sauce.
8,Chinese  Seafood Dishes,Scallops Chucking Style,$10.95,"scallops sauteed with bell peppers, bamboo shoots, and woodear in a spicy tomato sauce."
8,Chinese  Seafood Dishes,Scallops With Broccoli,$10.95,"scallops sauteed with broccoli, peapods, bamboo shoots, carrots, water chestnuts and mushrooms in a garlic sauce."
8,Chinese  Seafood Dishes,Sizzling Scallops,$11.95,"scallops sauteed with broccoli, peapods, mushrooms, bamboo shoots, carrots and water chestnuts in a tomato garlic sauce."
8,Chinese  Seafood Dishes,Scallops In A Nest,$11.95,"scallops sauteed with broccoli, peapods, baby corn, mushrooms, bamboo shoots, carrots and water chestnuts in light sauce served in a potato nest."
8,Chinese  Seafood Dishes,Seafood In A Nest,$11.95,"fresh shrimp, scallops, crab meat sauteed with broccoli, peapods, baby corn, mushrooms, bamboo shoots, carrots and water chestnuts in light sauce served in potato nest."
8,Chinese  Seafood Dishes,Sizzling Sauteed Shrimp,$11.95,"shrimps sauteed with broccoli, peapods, baby corn, mushrooms, bamboo shoots, carrots and water chestnuts in a tomato garlic sauce."
8,Chinese  Seafood Dishes,Shrimp In A Nest,$11.95,"fresh shrimps sauteed with broccoli, peapods, baby corn, mushrooms, bamboo shoots, carrots and water chestnuts in light sauce served in potato nest."
8,Chinese  Seafood Dishes,Shrimp With Sizzling Rice,$11.95,fresh shrimp sauteed with chinese vegetables and crispy rice in a light sauce.
8,Chinese  Seafood Dishes,Sauteed Crystal Shrimp,$10.95,fresh shrimp with green onions stir-fried in a white sauce.
8,Chinese  Seafood Dishes,Mongolian Shrimp,$10.95,fresh shrimp with green onions and crispy rice noodles in a brown sauce.
8,Chinese  Seafood Dishes,Shrimp With Broccoli,$10.95,"fresh shrimp sauteed with broccoli, peapods, bamboo shoots, carrots, water chestnuts and mushrooms in a light sauce."
